priority,priority_p,time,class,failures,failures_percenteage,cycle_id,ranking,nfpa,failure_metric
1.0,0.7267715798403895,0.005,0.0,0,0.0,32e00ee6610e703a38a92463e5c34b34ac485122,12,0.8215340410248224,0.2727272727272727
1.0,0.5726607570121459,0.0,1.0,0,0.0,32e00ee6610e703a38a92463e5c34b34ac485122,27,0.8215340410248224,0.2727272727272727
1.0,0.5312100510887319,0.133,0.0,0,0.0,32e00ee6610e703a38a92463e5c34b34ac485122,1,0.8215340410248224,0.2727272727272727
0.0,0.9999951780911185,0.001,1.0,0,0.0,32e00ee6610e703a38a92463e5c34b34ac485122,20,0.8215340410248224,0.2727272727272727
0.0,0.9998911572358616,0.0,1.0,0,0.0,32e00ee6610e703a38a92463e5c34b34ac485122,30,0.8215340410248224,0.2727272727272727
0.0,0.9995164474028019,0.0,1.0,0,0.0,32e00ee6610e703a38a92463e5c34b34ac485122,26,0.8215340410248224,0.2727272727272727
0.0,0.998826796953567,0.001,1.0,0,0.0,32e00ee6610e703a38a92463e5c34b34ac485122,19,0.8215340410248224,0.2727272727272727
0.0,0.9924403713138724,0.0,1.0,0,0.0,32e00ee6610e703a38a92463e5c34b34ac485122,29,0.8215340410248224,0.2727272727272727
0.0,0.9806641959886316,0.061,0.0,0,0.0,32e00ee6610e703a38a92463e5c34b34ac485122,4,0.8215340410248224,0.2727272727272727
0.0,0.9795346934764415,0.034,0.0,0,0.0,32e00ee6610e703a38a92463e5c34b34ac485122,6,0.8215340410248224,0.2727272727272727
0.0,0.9685778475415341,0.002,1.0,0,0.0,32e00ee6610e703a38a92463e5c34b34ac485122,15,0.8215340410248224,0.2727272727272727
0.0,0.9615765606954103,0.003,1.0,0,0.0,32e00ee6610e703a38a92463e5c34b34ac485122,13,0.8215340410248224,0.2727272727272727
0.0,0.9415892430769915,0.0,1.0,0,0.0,32e00ee6610e703a38a92463e5c34b34ac485122,24,0.8215340410248224,0.2727272727272727
0.0,0.9223299679006534,0.0,1.0,0,0.0,32e00ee6610e703a38a92463e5c34b34ac485122,23,0.8215340410248224,0.2727272727272727
0.0,0.9216334183852,0.032,0.0,0,0.0,32e00ee6610e703a38a92463e5c34b34ac485122,7,0.8215340410248224,0.2727272727272727
0.0,0.8622909377688658,0.0,1.0,0,0.0,32e00ee6610e703a38a92463e5c34b34ac485122,28,0.8215340410248224,0.2727272727272727
0.0,0.7884556542197679,0.028999999999999998,0.0,0,0.0,32e00ee6610e703a38a92463e5c34b34ac485122,8,0.8215340410248224,0.2727272727272727
